,latitude,longitude,zip,po
34704,40.7518,-73.9944,10199,New York
34705,40.8186,-73.9392,10030,New York
34706,40.7496,-73.94,11101,Long Island City
34707,40.7611,-73.9989,10018,New York
34708,40.7656,-73.9886,10019,New York
34709,40.7399,-74.0036,10011,New York
34710,40.7514,-73.9862,10001,New York
34711,40.8787,-73.9061,10468,Bronx
34712,40.7391,-73.9963,10011,New York
34713,40.7412,-73.9772,10016,New York
34714,40.7601,-73.9901,10018,New York
34715,40.7463,-73.9773,10017,New York
34716,40.7517,-73.969,10017,New York
34717,40.7257,-74.0022,10012,New York
34718,40.708,-74.0149,10006,New York
34719,40.7513,-73.9721,10017,New York
34720,40.7478,-74.0008,10199,New York
34721,40.7321,-74.008,10014,New York
34722,40.7716,-73.9506,10044,New York
34723,40.6905,-73.9933,11201,Brooklyn
34724,40.7553,-73.9953,10199,New York
34725,40.7546,-73.9983,10199,New York
34726,40.7733,-73.9814,10023,New York
34727,40.74800000000001,-73.98100000000002,10110,New York
34728,40.7434,-73.9746,10016,New York
34729,40.7564,-73.9631,10022,New York
34730,40.8585,-73.9049,10457,Bronx
34731,40.7202,-74.0026,10278,New York
34732,40.7776,-73.9816,10023,New York
34733,40.7069,-74.0086,10271,New York
34734,40.7556,-73.9922,10119,New York
34735,40.7555,-73.9666,10154,New York
34736,40.781,-73.9529,10028,New York
34737,40.7771,-73.9505,10028,New York
34738,40.7752,-73.9807,10023,New York
34739,40.7544,-73.8937,11372,Jackson Heights
34740,40.8503,-73.9368,10032,New York
34741,40.7995,-73.9667,10025,New York
34742,40.7928,-73.9659,10162,New York
34743,40.6774,-73.9768,11217,Brooklyn
34744,40.776,-73.9556,10028,New York
34745,40.7083,-74.0061,10038,New York
34746,40.7701,-73.9481,10044,New York
34747,40.7771,-73.9515,10028,New York
34748,40.7213,-73.9822,10002,New York
34749,40.7404,-73.929,11104,Sunnyside
34750,40.7802,-73.9478,10028,New York
34751,40.7323,-74.0023,10012,New York
34752,40.8308,-73.9465,10031,New York
34753,40.7664,-73.9713,10153,New York
34754,40.759,-73.9691,10022,New York
34755,40.6877,-73.945,11216,Brooklyn
34756,40.7545,-73.9984,10199,New York
34757,40.7333,-73.975,10009,New York
34758,40.7238,-73.9768,10009,New York
34759,40.6776,-73.9235,11233,Brooklyn
34760,40.7417,-73.9818,10016,New York
34761,40.7437,-73.9585,11109,Long Island City
34762,40.7352,-73.9534,11222,Brooklyn
34763,40.7301,-73.9865,10003,New York
34764,40.7579,-73.9653,10022,New York
34765,40.7817,-73.9475,10028,New York
34766,40.7389,-74.0088,10014,New York
34767,40.7572,-73.9657,10022,New York
34768,40.7513,-73.9862,10001,New York
34769,40.7739,-73.9893,10019,New York
34770,40.753,-73.9958,10199,New York
34771,40.7454,-73.9776,10017,New York
34772,40.7148,-73.9474,11211,Brooklyn
34773,40.7724,-73.9544,10044,New York
34774,40.8664,-73.9194,10034,New York
34775,40.7396,-73.9815,10016,New York
34776,40.7611,-73.9504,11106,Astoria
34777,40.7778,-73.9512,10028,New York
34778,40.7088,-74.0059,10038,New York
34779,40.7419,-73.9949,10011,New York
34780,40.6503,-73.9781,11218,Brooklyn
34781,40.7862,-73.9508,10029,New York
34782,40.7296,-73.9813,10009,New York
34783,40.7165,-73.9449,11211,Brooklyn
34784,40.7246,-74.0031,10012,New York
34785,40.731,-74.0046,10012,New York
34786,40.8358,-73.9453,10032,New York
34787,40.6748,-73.9809,11215,Brooklyn
34788,40.7614,-73.9648,10065,New York
34789,40.7856,-73.9794,10023,New York
34790,40.7493,-73.9959,10199,New York
34791,40.8008,-73.965,10025,New York
34792,40.6404,-73.9546,11226,Brooklyn
34793,40.7199,-73.9829,10002,New York
34794,40.7612,-73.9978,10018,New York
34795,40.7498,-73.9961,10199,New York
34796,40.8032,-73.9569,10026,New York
34797,40.7441,-73.9964,10011,New York
34798,40.7277,-73.9807,10009,New York
34799,40.7466,-73.9779,10017,New York
34800,40.7348,-73.9865,10003,New York
34801,40.7413,-73.9809,10016,New York
34802,40.7751,-73.9481,10028,New York
34803,40.7431,-73.9792,10016,New York
34804,40.7539,-73.9677,10171,New York
34805,40.7302,-73.9826,10009,New York
34806,40.789,-73.9756,10162,New York
34807,40.752,-73.9946,10199,New York
34808,40.7562,-73.9964,10199,New York
34809,40.7786,-73.952,10028,New York
34810,40.7771,-73.9505,10028,New York
34811,40.8376,-73.9443,10032,New York
34812,40.7751,-73.9278,11102,Astoria
34813,40.7743,-73.9789,10023,New York
34814,40.7568,-73.9982,10199,New York
34815,40.8078,-73.9455,10026,New York
34816,40.7377,-73.9831,10009,New York
34817,40.7777,-73.9561,10028,New York
34818,40.753,-73.9959,10199,New York
34819,40.7549,-73.9691,10154,New York
34820,40.813,-73.961,10115,New York
34821,40.7704,-73.9203,11102,Astoria
34822,40.7591,-73.9917,10018,New York
34823,40.6927,-73.986,11201,Brooklyn
34824,40.7728,-73.9511,10044,New York
34825,40.7494,-73.9875,10001,New York
34826,40.7398,-73.9811,10016,New York
34827,40.7663,-73.8235,11354,Flushing
34828,40.7832,-73.958,10028,New York
34829,40.7532,-73.96600000000002,10017,New York
34830,40.7817,-73.9497,10028,New York
34831,40.7815,-73.9487,10028,New York
34832,40.6759,-73.7517,11413,Springfield Gardens
34833,40.7602,-73.9694,10022,New York
34834,40.7888,-73.9807,10023,New York
34835,40.7661,-73.9636,10065,New York
34836,40.7296,-73.9813,10009,New York
34837,40.7645,-73.985,10018,New York
34838,40.7671,-73.9529,10044,New York
34839,40.8005,-73.9516,10026,New York
34840,40.7959,-73.9495,10026,New York
34841,40.7213,-73.9822,10002,New York
34842,40.7802,-73.9797,10023,New York
34843,40.7253,-74.0021,10012,New York
34844,40.7759,-73.9528,10028,New York
34845,40.7667,-73.9559,10021,New York
34846,40.7957,-73.9727,10025,New York
34847,40.7802,-73.9478,10028,New York
34848,40.7279,-73.9794,10009,New York
34849,40.7151,-74.0076,10007,New York
34850,40.7328,-74.0089,10014,New York
34851,40.7897,-73.9488,10029,New York
34852,40.6968,-73.9842,11201,Brooklyn
34853,40.7984,-73.9713,10025,New York
34854,40.7488,-73.9955,10119,New York
34855,40.8014,-73.9663,10025,New York
34856,40.7819,-73.9528,10028,New York
34857,40.7788,-73.9474,10028,New York
34858,40.7783,-73.9837,10069,New York
34859,40.7487,-73.9901,10001,New York
34860,40.8163,-73.9416,10030,New York
34861,40.7729,-73.9566,10021,New York
34862,40.7539,-73.9677,10171,New York
34863,40.7588,-73.9836,10020,New York
34864,40.7056,-74.0162,10280,New York
34865,40.7282,-73.9892,10003,New York
34866,40.7661,-73.9636,10065,New York
34867,40.6896,-73.9358,11221,Brooklyn
34868,40.8021,-73.9392,10035,New York
34869,40.7669,-73.9621,10065,New York
34870,40.758,-73.9662,10022,New York
34871,40.7151,-74.0076,10007,New York
34872,40.7959,-73.9742,10025,New York
34873,40.7827,-73.9479,10028,New York
34874,40.7638,-73.9667,10065,New York
34875,40.764,-73.9868,10018,New York
34876,40.7897,-73.9488,10029,New York
34877,40.776,-73.9053,11105,Astoria
34878,40.7692,-73.9873,10019,New York
34879,40.7708,-73.9556,10021,New York
34880,40.7353,-73.854,11368,Corona
34881,40.7474,-73.9775,10017,New York
34882,40.7808,-73.9508,10028,New York
34883,40.7743,-73.9789,10023,New York
34884,40.7536,-73.9682,10171,New York
34885,40.7751,-73.9481,10028,New York
34886,40.7476,-73.9742,10017,New York
34887,40.7074,-74.0069,10271,New York
34888,40.7974,-73.9708,10025,New York
34889,40.7236,-73.9824,10009,New York
34890,40.7539,-73.9677,10171,New York
34891,40.7339,-73.9751,10009,New York
34892,40.7247,-73.9789,10009,New York
34893,40.7478,-74.0008,10199,New York
34894,40.6861,-73.9884,11217,Brooklyn
34895,40.7459,-73.9564,11109,Long Island City
34896,40.6811,-73.9932,11231,Brooklyn
34897,40.7267,-73.9844,10009,New York
34898,40.7752,-73.9887,10069,New York
34899,40.7351,-73.9972,10011,New York
34900,40.7757,-73.953,10028,New York
34901,40.7062,-73.831,11351,Flushing
34902,40.7456,-73.9797,10017,New York
34903,40.777,-73.9886,10069,New York
34904,40.7779,-73.9515,10028,New York
34905,40.7694,-73.9261,11102,Astoria
34906,40.7575,-73.9625,10022,New York
34907,40.7388,-74.0018,10011,New York
34908,40.8031,-73.957,10026,New York
34909,40.7783,-73.9836,10023,New York
34910,40.753,-73.9958,10199,New York
34911,40.8013,-73.9456,10026,New York
34912,40.7695,-73.9603,10021,New York
34913,40.789,-73.9756,10162,New York
34914,40.7643,-73.9677,10065,New York
34915,40.716,-74.0036,10278,New York
34916,40.753,-73.9958,10199,New York
34917,40.7802,-73.9444,10028,New York
34918,40.7319,-73.9832,10009,New York
34919,40.7281,-73.984,10009,New York
34920,40.7441,-73.9964,10011,New York
34921,40.7399,-73.9864,10003,New York
34922,40.8198,-73.9578,10027,New York
34923,40.7602,-73.9689,10022,New York
34924,40.747,-73.984,10001,New York
34925,40.7367,-73.9865,10003,New York
34926,40.7414,-74.0044,10011,New York
34927,40.7461,-73.9757,10017,New York
34928,40.803,-73.9664,10025,New York
34929,40.7436,-73.9727,10016,New York
34930,40.6808,-73.9297,11233,Brooklyn
34931,40.7406,-74.0038,10011,New York
34932,40.7635,-73.9595,10065,New York
34933,40.7033,-74.0162,10280,New York
34934,40.7052,-74.008,10005,New York
34935,40.742,-73.9969,10011,New York
34936,40.7378,-74.0084,10014,New York
34937,40.7291,-73.9895,10003,New York
34938,40.7732,-73.94800000000002,10044,New York
34939,40.7397,-73.9979,10011,New York
34940,40.6903,-73.9272,11221,Brooklyn
34941,40.7467,-73.9778,10017,New York
34942,40.7281,-73.9812,10009,New York
34943,40.7285,-73.979,10009,New York
34944,40.8004,-73.9551,10026,New York
34945,40.8265,-73.9492,10031,New York
34946,40.7892,-73.9705,10162,New York
34947,40.7073,-74.0046,10005,New York
34948,40.7757,-73.953,10028,New York
34949,40.7267,-73.9844,10009,New York
34950,40.7222,-73.9824,10002,New York
34951,40.9064,-73.8972,10471,Bronx
34952,40.7191,-73.9961,10002,New York
34953,40.7688,-73.9608,10021,New York
34954,40.7176,-73.9531,11211,Brooklyn
34955,40.7597,-73.9942,10018,New York
34956,40.7341,-73.9896,10003,New York
34957,40.8063,-73.9529,10026,New York
34958,40.7704,-73.9586,10021,New York
34959,40.7583,-73.9642,10022,New York
34960,40.7681,-73.9544,10044,New York
34961,40.7844,-73.9497,10028,New York
34962,40.8063,-73.9563,10027,New York
34963,40.7798,-73.9751,10023,New York
34964,40.6838,-73.9666,11238,Brooklyn
34965,40.7283,-73.9857,10003,New York
34966,40.7819,-73.9528,10028,New York
34967,40.7488,-73.977,10017,New York
34968,40.7528,-73.9709,10017,New York
34969,40.7046,-73.8694,11385,Ridgewood
34970,40.7496,-73.94,11101,Long Island City
34971,40.7032,-74.0077,10005,New York
34972,40.7337,-73.9775,10009,New York
34973,40.8189,-73.9561,10027,New York
34974,40.8198,-73.9578,10027,New York
34975,40.7252,-73.9947,10012,New York
34976,40.7111,-74.0055,10038,New York
34977,40.7563,-73.9969,10199,New York
34978,40.7111,-74.0055,10038,New York
34979,40.7073,-74.0046,10005,New York
34980,40.8381,-73.9425,10032,New York
34981,40.6942,-73.9678,11205,Brooklyn
34982,40.7258,-73.9798,10009,New York
34983,40.7662,-73.9517,10044,New York
34984,40.7678,-73.9665,10065,New York
34985,40.7836,-73.9821,10023,New York
34986,40.7756,-73.9846,10069,New York
34987,40.7391,-74.0016,10011,New York
34988,40.8031,-73.9657,10025,New York
34989,40.7347,-74.0055,10014,New York
34990,40.66,-73.9801,11215,Brooklyn
34991,40.7721,-73.9861,10019,New York
34992,40.73,-73.9804,10009,New York
34993,40.7773,-73.9469,10028,New York
34994,40.781,-73.9529,10028,New York
34995,40.7749,-73.9782,10023,New York
34996,40.6838,-73.9666,11238,Brooklyn
34997,40.8572,-73.9326,10034,New York
34998,40.7675,-73.9607,10021,New York
34999,40.7654,-73.9899,10019,New York
35000,40.7976,-73.968,10025,New York
35001,40.7829,-73.977,10023,New York
35002,40.7191,-73.9857,10002,New York
35003,40.77,-73.9517,10044,New York
35004,40.7454,-73.9776,10017,New York
35005,40.7418,-73.9019,11377,Woodside
35006,40.7468,-73.9818,10001,New York
35007,40.6693,-73.9263,11213,Brooklyn
35008,40.7062,-74.0099,10271,New York
35009,40.7394,-73.9813,10016,New York
35010,40.7594,-73.9712,10022,New York
35011,40.7705,-73.9485,10044,New York
35012,40.7928,-73.9659,10162,New York
35013,40.7831,-73.9517,10028,New York
35014,40.7678,-73.9671,10065,New York
35015,40.7257,-74.0028,10012,New York
35016,40.7683,-73.9594,10021,New York
35017,40.737,-74.0016,10011,New York
35018,40.768,-73.9533,10044,New York
35019,40.7402,-73.985,10001,New York
35020,40.7769,-73.9459,10028,New York
35021,40.7302,-73.9826,10009,New York
35022,40.735,-73.9968,10011,New York
35023,40.7645,-73.9878,10018,New York
35024,40.7056,-74.0162,10280,New York
35025,40.7442,-73.9818,10001,New York
35026,40.7965,-73.9618,10162,New York
35027,40.7385,-73.9836,10009,New York
35028,40.7257,-73.9774,10009,New York
35029,40.738,-73.9875,10003,New York
35030,40.7488,-73.9868,10001,New York
35031,40.7321,-74.0019,10012,New York
35032,40.6926,-73.9259,11221,Brooklyn
35033,40.6763,-73.9433,11216,Brooklyn
35034,40.7638,-73.9941,10018,New York
35035,40.7356,-74.0057,10014,New York
35036,40.7413,-73.9779,10016,New York
35037,40.7689,-73.9608,10021,New York
35038,40.7297,-73.9805,10009,New York
35039,40.7981,-73.9707,10025,New York
35040,40.7637,-73.9586,10065,New York
35041,40.7615,-73.9662,10022,New York
35042,40.7083,-73.9532,11211,Brooklyn
35043,40.7568,-73.9982,10199,New York
35044,40.8671,-73.9274,10034,New York
35045,40.7539,-73.9666,10154,New York
35046,40.755,-73.9636,10022,New York
35047,40.8271,-73.9486,10031,New York
35048,40.7767,-73.9505,10028,New York
35049,40.7813,-73.9525,10028,New York
35050,40.6756,-73.9475,11216,Brooklyn
35051,40.7892,-73.9705,10162,New York
35052,40.7191,-73.9628,11211,Brooklyn
35053,40.7162,-73.9454,11211,Brooklyn
35054,40.7615,-73.9662,10022,New York
35055,40.7834,-73.9774,10023,New York
35056,40.8222,-73.94,10030,New York
35057,40.688,-73.976,11217,Brooklyn
35058,40.7767,-73.9516,10028,New York
35059,40.7788,-73.9566,10028,New York
35060,40.723,-73.9861,10002,New York
35061,40.7799,-73.9862,10069,New York
35062,40.6829,-73.9421,11216,Brooklyn
35063,40.6416,-74.0224,11220,Brooklyn
35064,40.666,-73.9776,11215,Brooklyn
35065,40.7521,-73.9743,10017,New York
35066,40.7944,-73.9712,10162,New York
35067,40.845,-73.9394,10032,New York
35068,40.7587,-73.9916,10018,New York
35069,40.8217,-73.9486,10030,New York
35070,40.7602,-73.9597,10065,New York
35071,40.7074,-74.0069,10271,New York
35072,40.7265,-73.9877,10003,New York
35073,40.7606,-73.9963,10018,New York
35074,40.7185,-73.9827,10002,New York
35075,40.7713,-73.9488,10044,New York
35076,40.6386,-73.945,11210,Brooklyn
35077,40.7721,-73.9539,10044,New York
35078,40.7412,-73.9772,10016,New York
35079,40.7693,-73.9567,10021,New York
35080,40.7631,-73.9632,10065,New York
35081,40.7621,-73.9625,10065,New York
35082,40.7264,-73.9889,10003,New York
35083,40.7434,-73.9746,10016,New York
35084,40.7729,-73.9566,10021,New York
35085,40.7417,-73.9806,10016,New York
35086,40.6983,-73.9839,11201,Brooklyn
35087,40.7743,-73.9874,10069,New York
35088,40.7463,-73.9407,11101,Long Island City
35089,40.7053,-74.0161,10280,New York
35090,40.6824,-73.9586,11238,Brooklyn
35091,40.7803,-73.9496,10028,New York
35092,40.7775,-73.9536,10028,New York
35093,40.7704,-73.9586,10021,New York
35094,40.7294,-73.9814,10009,New York
35095,40.6769,-73.9249,11233,Brooklyn
35096,40.8198,-73.9578,10027,New York
35097,40.7022,-73.8305,11351,Flushing
35098,40.8689,-73.9225,10034,New York
35099,40.7349,-73.9863,10003,New York
35100,40.7444,-73.9774,10017,New York
35101,40.7074,-74.007,10271,New York
35102,40.7587,-73.9838,10020,New York
35103,40.7808,-73.9766,10023,New York
35104,40.7801,-73.9475,10028,New York
35105,40.6936,-73.9657,11205,Brooklyn
35106,40.7237,-73.9898,10002,New York
35107,40.7277,-73.9859,10003,New York
35108,40.678,-73.9909,11231,Brooklyn
35109,40.7328,-74.0089,10014,New York
35110,40.7439,-73.9743,10016,New York
35111,40.7162,-74.0155,10282,New York
35112,40.7654,-73.9773,10153,New York
35113,40.78,-73.9792,10023,New York
35114,40.753,-73.9959,10199,New York
35115,40.7419,-73.9949,10011,New York
35116,40.7677,-73.9929,10019,New York
35117,40.7477,-73.9774,10017,New York
35118,40.732,-74.0019,10012,New York
35119,40.7762,-73.9553,10028,New York
35120,40.7596,-73.9891,10018,New York
35121,40.7141,-74.0096,10007,New York
35122,40.7775,-73.9043,11105,Astoria
35123,40.7735,-73.9498,10044,New York
35124,40.7465,-73.9763,10017,New York
35125,40.7569,-73.967,10022,New York
35126,40.7824,-73.9805,10023,New York
35127,40.7334,-74.0047,10011,New York
35128,40.7399,-73.9864,10003,New York
35129,40.7306,-74.0022,10012,New York
35130,40.7777,-73.9561,10028,New York
35131,40.7856,-73.9763,10023,New York
35132,40.7215,-73.9566,11222,Brooklyn
35133,40.6767,-73.9508,11216,Brooklyn
35134,40.7081,-74.0065,10271,New York
35135,40.7388,-74.0019,10011,New York
35136,40.6886,-73.9284,11221,Brooklyn
35137,40.7463,-73.9773,10017,New York
35138,40.7682,-73.9545,10044,New York
35139,40.7531,-73.9695,10017,New York
35140,40.7898,-73.9744,10162,New York
35141,40.7579,-73.9653,10022,New York
35142,40.7695,-73.9886,10019,New York
35143,40.7401,-74.0074,10014,New York
35144,40.6182,-74.0377,11209,Brooklyn
35145,40.7297,-73.9794,10009,New York
35146,40.7114,-74.0078,10007,New York
35147,40.75,-73.9706,10017,New York
35148,40.7494,-73.9875,10001,New York
35149,40.7084,-74.0087,10271,New York
35150,40.7616,-73.9974,10018,New York
35151,40.708,-74.0149,10006,New York
35152,40.7676,-73.9601,10021,New York
35153,40.7936,-73.9731,10162,New York
35154,40.7257,-74.0028,10012,New York
35155,40.7435,-73.9815,10001,New York
35156,40.7436,-73.9727,10016,New York
35157,40.7366,-73.9935,10011,New York
35158,40.7032,-73.9914,11201,Brooklyn
35159,40.7494,-73.9875,10001,New York
35160,40.7673,-73.9866,10019,New York
35161,40.7751,-73.9498,10028,New York
35162,40.7283,-73.9839,10009,New York
35163,40.7802,-73.9444,10028,New York
35164,40.8195,-73.953,10030,New York
35165,40.7241,-73.9946,10012,New York
35166,40.6931,-73.9732,11205,Brooklyn
35167,40.7295,-73.9776,10009,New York
35168,40.7535,-73.9648,10154,New York
35169,40.7812,-73.953,10028,New York
35170,40.7796,-73.9528,10028,New York
35171,40.7606,-73.9963,10018,New York
35172,40.7664,-73.9871,10019,New York
35173,40.7636,-73.9261,11102,Astoria
35174,40.8162,-73.9417,10030,New York
35175,40.7593,-73.9625,10022,New York
35176,40.6952,-73.9831,11201,Brooklyn
35177,40.7494,-73.9875,10001,New York
35178,40.7073,-74.0071,10271,New York
35179,40.776,-73.9519,10028,New York
35180,40.7187,-73.9831,10002,New York
35181,40.7545,-73.9984,10199,New York
35182,40.752,-73.9402,11106,Astoria
35183,40.6592,-73.7001,11581,Valley Stream
35184,40.7727,-73.9592,10021,New York
35185,40.7739,-73.9478,10044,New York
35186,40.7087,-74.0058,10038,New York
35187,40.7368,-73.979,10009,New York
35188,40.7683,-73.9565,10021,New York
35189,40.753,-73.9958,10199,New York
35190,40.7332,-74.0028,10011,New York
35191,40.7739,-73.9528,10044,New York
35192,40.7334,-74.0047,10011,New York
35193,40.7301,-73.9927,10003,New York
35194,40.7921,-73.9763,10162,New York
35195,40.7516,-73.969,10017,New York
35196,40.7963,-73.9306,10035,New York
35197,40.7119,-73.9936,10038,New York
35198,40.6931,-73.9732,11205,Brooklyn
35199,40.7376,-73.9946,10011,New York
35200,40.7647,-73.9826,10103,New York
35201,40.773,-73.9507,10044,New York
35202,40.7166,-74.0049,10278,New York
35203,40.745,-73.9863,10001,New York
35204,40.6988,-73.9939,11201,Brooklyn
35205,40.7462,-73.9759,10017,New York
35206,40.5847,-73.9559,11235,Brooklyn
35207,40.7743,-73.9874,10069,New York
35208,40.7637,-73.9847,10018,New York
35209,40.7518,-73.9695,10017,New York
35210,40.7121,-73.96600000000002,11211,Brooklyn
35211,40.7288,-74.0031,10012,New York
35212,40.7732,-73.9511,10044,New York
35213,40.7518,-73.9944,10199,New York
35214,40.7595,-73.98899999999998,10018,New York
35215,40.711,-74.0051,10038,New York
35216,40.8158,-73.9457,10030,New York
35217,40.7606,-73.96600000000002,10022,New York
35218,40.7723,-73.95100000000002,10044,New York
35219,40.7278,-73.9809,10009,New York
35220,40.7685,-73.9895,10019,New York
35221,40.7214,-73.9968,10012,New York
35222,40.7443,-73.9912,10001,New York
35223,40.7957,-73.9705,10025,New York
35224,40.7306,-74.0022,10012,New York
35225,40.7053,-74.0161,10280,New York
35226,40.7454,-73.9845,10001,New York
35227,40.7628,-73.98899999999998,10018,New York
35228,40.7328,-73.9972,10003,New York
35229,40.7148,-73.9987,10278,New York
35230,40.7462,-73.9759,10017,New York
35231,40.752,-73.9946,10199,New York
35232,40.7831,-73.9517,10028,New York
35233,40.7342,-73.9902,10003,New York
35234,40.8364,-73.9404,10032,New York
35235,40.7838,-73.9535,10028,New York
35236,40.6842,-73.9143,11233,Brooklyn
35237,40.8233,-73.9532,10031,New York
35238,40.7075,-74.0113,10271,New York
35239,40.7915,-73.9402,10029,New York
35240,40.7459,-73.9564,11109,Long Island City
35241,40.6999,-73.9138,11237,Brooklyn
35242,40.8024,-73.9651,10025,New York
35243,40.7179,-73.9989,10278,New York
35244,40.7259,-74.0026,10012,New York
35245,40.7321,-74.008,10014,New York
35246,40.7771,-73.9505,10028,New York
35247,40.7391,-73.9964,10011,New York
35248,40.7656,-73.9886,10019,New York
35249,40.7261,-73.8486,11375,Forest Hills
35250,40.7147,-73.9644,11211,Brooklyn
35251,40.7579,-73.9614,10022,New York
35252,40.7396,-73.9816,10016,New York
35253,40.7461,-73.9757,10017,New York
35254,40.7633,-73.9628,10065,New York
35255,40.7167,-73.9649,11211,Brooklyn
35256,40.7046,-73.9429,11206,Brooklyn
35257,40.7035,-73.9897,11201,Brooklyn
35258,40.7035,-74.0109,10271,New York
35259,40.7595,-73.9624,10022,New York
35260,40.7105,-73.9474,11211,Brooklyn
35261,40.7694,-73.9518,10044,New York
35262,40.7751,-73.9294,11102,Astoria
35263,40.7634,-73.9638,10065,New York
35264,40.7341,-73.9896,10003,New York
35265,40.7274,-73.9882,10003,New York
35266,40.7307,-73.9776,10009,New York
35267,40.7572,-73.9649,10022,New York
35268,40.7368,-73.979,10009,New York
35269,40.7092,-74.0087,10271,New York
35270,40.7208,-73.9806,10002,New York
35271,40.6438,-74.0002,11219,Brooklyn
35272,40.7054,-74.0095,10271,New York
35273,40.6941,-73.8621,11421,Woodhaven
35274,40.753,-73.9959,10199,New York
35275,40.7182,-74.0102,10013,New York
35276,40.7862,-73.9423,10029,New York
35277,40.7677,-73.9914,10019,New York
35278,40.7442,-73.9986,10011,New York
35279,40.6884,-73.9157,11233,Brooklyn
35280,40.7652,-73.9897,10019,New York
35281,40.7953,-73.9667,10162,New York
35282,40.7434,-73.9846,10001,New York
35283,40.7334,-74.0047,10011,New York
35284,40.7548,-73.9944,10199,New York
35285,40.7138,-73.9903,10002,New York
35286,40.7443,-73.9809,10017,New York
35287,40.7806,-73.9489,10028,New York
35288,40.7767,-73.9544,10028,New York
35289,40.7695,-73.9603,10021,New York
35290,40.78,-73.9475,10028,New York
35291,40.7759,-73.9528,10028,New York
35292,40.7957,-73.9705,10025,New York
35293,40.7067,-74.0101,10271,New York
35294,40.7674,-73.9871,10019,New York
35295,40.7062,-74.0099,10271,New York
35296,40.7521,-73.9743,10017,New York
35297,40.7691,-73.9857,10019,New York
35298,40.7232,-73.9839,10002,New York
35299,40.7317,-73.9821,10009,New York
35300,40.7824,-73.9805,10023,New York
35301,40.7425,-73.9926,10011,New York
35302,40.7752,-73.9622,10021,New York
35303,40.7447,-73.9741,10017,New York
35304,40.7123,-74.0091,10007,New York
35305,40.7318,-73.9875,10003,New York
35306,40.7396,-73.9885,10011,New York
35307,40.7563,-73.9712,10154,New York
35308,40.7765,-73.9571,10028,New York
35309,40.7739,-73.9529,10044,New York
35310,40.7792,-73.9785,10023,New York
35311,40.7465,-74.0028,10011,New York
35312,40.7287,-73.9788,10009,New York
35313,40.7568,-73.9982,10199,New York
35314,40.7039,-73.9425,11206,Brooklyn
35315,40.7318,-73.9876,10003,New York
35316,40.7301,-73.9935,10003,New York
35317,40.7412,-73.9772,10016,New York
35318,40.7448,-73.9899,10001,New York
35319,40.7447,-73.9741,10017,New York
35320,40.6748,-73.9809,11215,Brooklyn
35321,40.7547,-73.969,10171,New York
35322,40.7489,-73.9765,10017,New York
35323,40.7549,-73.9689,10154,New York
35324,40.7766,-73.9452,10028,New York
35325,40.7366,-73.9934,10011,New York
35326,40.7832,-73.9519,10028,New York
35327,40.7678,-73.987,10019,New York
35328,40.7936,-73.9453,10029,New York
35329,40.7174,-73.9617,11211,Brooklyn
35330,40.7771,-73.9505,10028,New York
35331,40.7712,-73.9514,10044,New York
35332,40.7798,-73.9491,10028,New York
35333,40.6903,-73.9272,11221,Brooklyn
35334,40.7399,-73.9864,10003,New York
35335,40.7633,-73.994,10018,New York
35336,40.7588,-73.9918,10018,New York
35337,40.7754,-73.9506,10028,New York
35338,40.7715,-73.993,10019,New York
35339,40.7223,-73.9883,10002,New York
35340,40.7848,-73.973,10023,New York
35341,40.687,-73.9559,11238,Brooklyn
35342,40.7688,-73.9608,10021,New York
35343,40.7436,-73.9727,10016,New York
35344,40.7448,-73.9823,10001,New York
35345,40.7267,-73.9773,10009,New York
35346,40.7785,-73.9548,10028,New York
35347,40.7924,-73.96600000000002,10162,New York
35348,40.722,-73.9819,10002,New York
35349,40.7073,-74.0046,10005,New York
35350,40.7084,-74.0151,10006,New York
35351,40.7545,-73.9976,10199,New York
35352,40.7627,-73.9611,10065,New York
35353,40.8373,-73.9466,10032,New York
35354,40.7439,-73.9743,10016,New York
35355,40.7389,-73.9929,10011,New York
35356,40.7678,-73.9915,10019,New York
35357,40.752,-74.0014,10199,New York
35358,40.6809,-73.9466,11216,Brooklyn
35359,40.7724,-73.9506,10044,New York
35360,40.8079,-73.9442,10037,New York
35361,40.7182,-73.9898,10002,New York
35362,40.7715,-73.949,10044,New York
35363,40.6404,-73.9546,11226,Brooklyn
35364,40.7514,-73.9862,10001,New York
35365,40.731,-73.9777,10009,New York
35366,40.826,-73.9519,10031,New York
35367,40.7792,-73.9483,10028,New York
35368,40.7507,-74.0024,10199,New York
35369,40.7679,-73.9527,10044,New York
35370,40.7939,-73.9695,10162,New York
35371,40.7647,-73.9873,10018,New York
35372,40.71,-74.0143,10006,New York
35373,40.6383,-74.0169,11220,Brooklyn
35374,40.7742,-73.9475,10044,New York
35375,40.743,-73.9805,10016,New York
35376,40.728,-73.9832,10009,New York
35377,40.7812,-73.9483,10028,New York
35378,40.8042,-73.9474,10026,New York
35379,40.7035,-73.9897,11201,Brooklyn
35380,40.7553,-73.9955,10199,New York
35381,40.7749,-73.9492,10044,New York
35382,40.7993,-73.9603,10026,New York
35383,40.7621,-73.9956,10018,New York
35384,40.7492,-73.9789,10017,New York
35385,40.7847,-73.9475,10028,New York
35386,40.7434,-73.9984,10011,New York
35387,40.7448,-74.0053,10014,New York
35388,40.7568,-73.9982,10199,New York
